Revenue_USD,Cost_of_Goods_Sold_USD,Gross_Profit_USD,Operating_Expenses_USD,Operating_Income_USD,Net_Income_USD,EBITDA_USD,Depreciation_Amortization_USD,Interest_Expense_USD,Income_Tax_Expense_USD,Cash_and_Cash_Equivalents_USD,Accounts_Receivable_USD,Inventory_USD,Total_Current_Assets_USD,Property_Plant_Equipment_USD,Total_Assets_USD,Accounts_Payable_USD,Short_Term_Debt_USD,Total_Current_Liabilities_USD,Long_Term_Debt_USD,Total_Liabilities_USD,Common_Stock_USD,Retained_Earnings_USD,Total_Equity_USD,Ore_Processed_Tonnes,Metal_Produced_Tonnes,Metal_Sold_Tonnes,Average_Grade_Percent,Recovery_Rate_Percent,Average_Sale_Price_per_Tonne_USD,Average_Cost_per_Tonne_USD,Break_Even_Price_USD,Current_Ratio,Debt_to_Equity_Ratio,Return_on_Assets_Percent,Return_on_Equity_Percent,Budgeted_Revenue_USD,Budgeted_Expenses_USD,Forecasted_Production_Tonnes,Forecasted_Metal_Price_USD,Total_Employees,Average_Salary_USD,Total_Payroll_USD,Active_Projects,Capital_Expenditure_USD,Exploration_Expenditure_USD,Royalties_Paid_USD,Environmental_Tax_USD,Cash_Flow_Operations_USD,Cash_Flow_Investing_USD,Cash_Flow_Financing_USD,Free_Cash_Flow_USD,Compliance_Score,Audit_Findings,Fines_Penalties_USD,Transport_Costs_USD,Export_Costs_USD,Exchange_Rate_USD_to_Local,Hedging_Gain_Loss_USD,Major_Buyer_Count,Market_Share_Percent,Sales_Growth_Percent,Insurance_Premiums_USD,Claims_Paid_USD,Other_Income_USD,Other_Expenses_USD,CO2_Emissions_Tonnes,Water_Usage_CubicMeters,Training_Hours,Safety_Incidents,Turnover_Rate_Percent,Custom_Field_1,Custom_Field_2,Custom_Field_3,Custom_Field_4,Custom_Field_5,Custom_Field_6,Custom_Field_7,Custom_Field_8,Custom_Field_9,Custom_Field_10,Custom_Field_11,Custom_Field_12,Custom_Field_13,Custom_Field_14,Custom_Field_15,Custom_Field_16,Custom_Field_17,Custom_Field_18,Custom_Field_19,Custom_Field_20,Custom_Field_21,Custom_Field_22,Custom_Field_23,Custom_Field_24
454885097.03053063,121635313.0320711,<function <lambda> at 0x7eed9a40f270>,96032918.7261247,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,122339151.98303244,6491620.891390177,9920517.63523279,2431640.4142877655,25542324.05081383,17125058.75501955,23982157.732486106,<function <lambda> at 0x7eed3efab490>,346630948.18006766,<function <lambda> at 0x7eed3efab530>,24461231.743362475,13830972.831969798,<function <lambda> at 0x7eed3efab5d0>,99286458.44474466,<function <lambda> at 0x7eed3efab670>,90543929.05039592,54975563.408255786,<function <lambda> at 0x7eed3efab710>,460709.61141849146,5793.594134324716,5654.129720861011,3.3341929449561847,92.27896343657795,2381.923414893783,3252.723005021154,2650.4749458518527,0.8557669293806647,1.6536158392765117,2.3537238370259397,14.14522862413666,172781240.57754323,334269972.9537176,454648.06357038405,4679.726772803941,617,75877.06417460454,<function <lambda> at 0x7eed3efab7b0>,1,31664132.709715605,26888226.59912802,1222275.6791750016,4279992.004597743,49738836.10902439,-66294448.861494794,-6300583.767058052,<function <lambda> at 0x7eed3efab850>,0.08963177330461791,4,251430.15218746345,1047917.7151395783,3752215.2039266955,19.258525661626955,933446.0589283742,3,5.044351443020421,-0.4114562347578641,2770646.386692665,1454759.7671126975,3310929.428559168,4210830.150306916,29936.727098216063,357154.3440370493,4056.1582708735264,7,2.9506985161813057,331.39413894263737,39.390162889686664,217.66587606593822,835.9240730278135,340.1089365028688,609.9814928144716,21.439866623113257,529.8991758050075,443.79484097972875,798.7491489520007,964.1457958655581,948.8816248994638,311.97154243242073,145.88924648328728,675.7909636279851,29.03990220921937,182.59713108709929,898.2590836748244,544.2497144956385,799.8913042688171,73.98888420190508,955.8117431743744,481.4936785493943,627.6247009230531
288885970.06477976,197708315.14225268,<function <lambda> at 0x7eed9a40f270>,91221102.71127331,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,52445249.82690281,8647582.86499181,3085045.3124509905,3021520.4630152695,27947744.904901225,20296196.01805991,29819818.929685995,<function <lambda> at 0x7eed3efab490>,214126002.2522687,<function <lambda> at 0x7eed3efab530>,15882931.382151788,10629948.618794028,<function <lambda> at 0x7eed3efab5d0>,90428974.7254869,<function <lambda> at 0x7eed3efab670>,91791296.3955258,35186092.35077652,<function <lambda> at 0x7eed3efab710>,181389.09699903833,15583.378603829937,4478.887138781322,2.3144478493272027,61.70987920694613,4212.047526105282,2517.2359315883677,4117.647983066371,2.3181031545007893,0.7384208856811467,11.086394380478586,18.72647681735045,352534041.4882941,218872923.03328767,110574.91167470814,2827.974360366185,322,35042.88790895292,<function <lambda> at 0x7eed3efab7b0>,7,31595401.335126817,27721976.184023004,8292332.174655583,3762107.359809978,68599868.82151896,-63559293.17686715,-9899485.802538253,<function <lambda> at 0x7eed3efab850>,0.959235435323822,5,173572.14415143974,6083372.465977565,8448981.220506905,15.209931267601354,549995.2117366525,12,1.7301649516980548,-4.971353084782466,1273703.9479871674,619655.4450764435,580903.8750594547,1150002.2627419992,65921.95287663383,43283.84006918486,4017.008621922145,9,1.5002857553848195,977.241565000449,363.24617856217725,136.69507448903627,758.4459569998643,178.70612093260885,560.4734821735018,738.6526505881421,843.4404436647402,284.9086230417651,257.114663004145,324.55190603249974,60.78116862940342,905.9552097493824,553.0378439896012,414.69015416578634,617.7405006249979,616.5878380712464,629.8837036711994,32.19642208733686,925.3280538641637,203.28955543595617,580.231287059956,169.28621027278945,900.8369802823235
147837698.37532067,57625062.484762356,<function <lambda> at 0x7eed9a40f270>,56452540.222857036,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,68841508.36850923,15834003.977834888,9484585.96721613,7160002.590620749,19501765.2349731,8496772.545208251,10181918.190918751,<function <lambda> at 0x7eed3efab490>,332683555.27759826,<function <lambda> at 0x7eed3efab530>,28323402.13227305,9286753.332888052,<function <lambda> at 0x7eed3efab5d0>,103093767.84120938,<function <lambda> at 0x7eed3efab670>,66609551.655780226,47015254.76857342,<function <lambda> at 0x7eed3efab710>,126789.4448101086,7114.134452430946,24671.46402431883,3.8857904703670454,87.89774784358255,3161.1155727496844,1487.952270536925,2055.0630589512953,1.4954228854033351,0.5729221016512369,4.945550046136608,7.345432124673126,203836492.6146534,307170757.7710227,309466.488991973,1714.0282920043849,1881,71520.17597584918,<function <lambda> at 0x7eed3efab7b0>,1,17504114.83918836,12938535.969254877,5829203.710257582,4526428.941556227,88703760.53493932,-61109530.67547588,-17563048.647015866,<function <lambda> at 0x7eed3efab850>,0.7156626520723114,4,957835.3044485031,4052830.8814472617,4198350.705468469,14.469452591480136,581111.0212942515,5,8.875532332361647,-2.1135789403202203,2941033.05596014,331015.96411370113,2775092.6210264554,28604.65770982312,64520.37987272649,62998.57259523926,1378.4031646835022,3,16.089885419873703,863.4431335103334,610.6427509216447,551.3305496923012,321.25517341391253,584.9361183390478,914.6957435212146,958.786643940408,234.9485628333927,896.0155229616223,618.0428120817558,798.704573842639,898.279707543795,585.0998985449861,648.7218801549056,124.09687610968234,140.70783082557426,233.84836908547769,740.8176579321153,618.9223562347216,874.4443882061596,92.89971449411938,681.9974472807336,729.4439883265497,718.3602189143817
385297914.889198,59337047.1873036,<function <lambda> at 0x7eed9a40f270>,69610607.82412294,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,81052372.63397002,17835447.021594286,6846819.840931316,3725304.8025597846,24930071.665173605,15051321.529268848,16832874.948948342,<function <lambda> at 0x7eed3efab490>,389342996.1702435,<function <lambda> at 0x7eed3efab530>,18420496.46547923,8048346.366291309,<function <lambda> at 0x7eed3efab5d0>,109513167.49056816,<function <lambda> at 0x7eed3efab670>,84680902.87368977,77454860.90502903,<function <lambda> at 0x7eed3efab710>,450940.18125313544,20171.17388850348,17118.390941535807,2.890823082579194,72.97010854610198,1317.121138524767,2962.8406057663624,2014.4539355763525,0.9226298778923718,0.6054879043244348,3.580219557301387,16.276972453803992,176433754.31459016,263457714.59765133,487932.5326013934,2601.9648482796238,1123,64666.213127627154,<function <lambda> at 0x7eed3efab7b0>,1,93565697.67494006,41572980.69371057,3503954.6836193996,1029007.6210442146,95441807.71937348,-72991753.53596288,-7332190.565435309,<function <lambda> at 0x7eed3efab850>,0.7881597881357064,1,854617.4631518354,3904153.363700382,3639765.221844947,18.728713639671312,1306910.5935851284,6,22.796550296716067,-8.92754816602406,1203150.0509511866,1156508.9368637768,1436062.8556368076,3256599.4861311964,21739.136049240373,259349.363190574,6384.139838667069,8,16.112143644637296,323.0435846186024,119.25016768146656,605.4003719533441,103.01919444220609,665.2041034810671,674.4410713668685,862.2717293529392,442.47092699351845,861.5642842499565,460.06623895795093,210.6455976355367,304.443448990374,214.87117384913458,390.19596724990237,419.9075476984676,945.1614571778969,79.91510934660673,836.4458962596128,55.390730020939195,341.7576022985628,63.16773090303107,337.47469503667304,237.56584338348486,348.5466516033776
404314019.446759,255650140.16491455,<function <lambda> at 0x7eed9a40f270>,42190494.63849062,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,90913245.4421346,17453297.968504876,6469631.153909732,9378031.027400255,19090785.09052606,12973260.555446263,25601561.311381508,<function <lambda> at 0x7eed3efab490>,161129937.73830673,<function <lambda> at 0x7eed3efab530>,16209777.353152804,16426972.870665459,<function <lambda> at 0x7eed3efab5d0>,50992382.112783566,<function <lambda> at 0x7eed3efab670>,88556140.79259433,43942119.05854608,<function <lambda> at 0x7eed3efab710>,255761.97559155012,27024.325140991434,23381.10129587373,3.5484713205273253,78.18407805694186,3263.4022412529866,2529.1292101306494,1969.9115006881032,2.1415880754058576,2.1683282164168824,1.551066317476213,13.524029244031524,366034589.45661736,232481126.07141215,269366.4778872157,4626.128663005934,1970,31107.808788948947,<function <lambda> at 0x7eed3efab7b0>,2,62176340.34457948,29379214.397345692,1554471.8676322233,4956001.405767833,30064517.28359218,-63610422.777803294,-10998938.638984438,<function <lambda> at 0x7eed3efab850>,0.7041043607716369,4,230494.83735152087,6804156.914784253,14124394.32543518,19.012916933859778,-1572320.5424807146,19,3.326850966375706,11.132708644324598,2883589.5618945877,721257.4841612047,4700880.316505283,1012310.918194157,4009.3440663410875,237786.7557756284,8693.380476929691,6,24.685929141237096,463.7805973609228,924.0344924302545,705.5026606631372,71.80754544546919,712.7180029585496,403.73300410493016,167.89269180501333,155.45229215645728,164.039947076413,782.4416352001933,545.5743467454453,500.1480831643993,889.0962427162395,498.54487833129326,194.2329296955817,933.0940731098542,0.554184585253914,54.739635909936915,616.3563235990249,325.7681196433685,267.75166553954165,381.5276946603112,342.47255623582885,587.3835952686471
324510879.02779853,140047660.35281572,<function <lambda> at 0x7eed9a40f270>,35049692.777900904,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,59089167.88980962,10957752.944276823,5614196.599148577,10963044.598784454,12927836.950737745,7927479.843244983,12488783.961835776,<function <lambda> at 0x7eed3efab490>,256998889.3584224,<function <lambda> at 0x7eed3efab530>,25497178.853379373,10798107.602345418,<function <lambda> at 0x7eed3efab5d0>,96409515.94535038,<function <lambda> at 0x7eed3efab670>,82732534.34329772,70388096.3998656,<function <lambda> at 0x7eed3efab710>,316704.3857070253,27072.870412968055,9860.640000287867,2.4280605673195796,95.29666289413149,4632.074181686649,3307.2282721517163,2569.849046836519,1.3297683953609813,0.7359449672561231,1.3058539678068253,9.11998804681858,333726463.16714394,133464205.01883566,381868.5507226997,2350.995057623475,1441,17362.14864055576,<function <lambda> at 0x7eed3efab7b0>,3,70033317.14128184,10898593.776711639,2462485.739269973,1442330.2127747012,114316808.70819138,-67428846.54124807,10638237.557888463,<function <lambda> at 0x7eed3efab850>,0.5897290360764658,8,327566.293922126,8663360.043825945,9864350.170920156,14.975913309139404,19017.294262166834,18,15.553834641851209,4.7634997125758485,633861.6272316873,940733.495969271,3810358.2671986287,4450575.681549046,43928.636103265715,476274.3516255361,4434.16949042966,6,10.553036178498298,415.0781290077991,77.67241327283858,680.213370933668,94.27597789893605,881.9875907661296,862.3803845242741,326.82030625173206,595.9415957307044,25.96101835392095,309.2561104732855,179.84814840919915,422.3518727007345,993.3608550547434,875.6533876745859,415.55953212331656,225.5031025209626,608.3194014000671,776.0489588693803,685.0299492691885,35.0876112163,571.89896766037,734.654497853064,567.4392512644729,310.7616953724214
408386871.9818244,81765128.1629712,<function <lambda> at 0x7eed9a40f270>,57095872.395198576,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,43780418.968704425,15021277.048559692,3076028.305459828,12407627.088418078,34137943.735255115,12350688.445830628,20211868.884650297,<function <lambda> at 0x7eed3efab490>,186141387.42537266,<function <lambda> at 0x7eed3efab530>,10165173.974812625,12669131.933011267,<function <lambda> at 0x7eed3efab5d0>,146349924.08875883,<function <lambda> at 0x7eed3efab670>,57579753.74000497,31312436.344955068,<function <lambda> at 0x7eed3efab710>,487226.3248203036,21476.13525330581,12627.093637830843,3.7917340881941257,72.61491717996213,2585.250501992882,3099.0856330453994,2298.2606036425977,1.650975932514136,0.5903027288245839,11.842798443677072,12.116523712207611,391737885.0104392,223098966.940114,202489.6164129554,4325.153375521426,1000,21620.072234254876,<function <lambda> at 0x7eed3efab7b0>,1,92041919.85367472,39477069.57122501,9055304.729680933,553009.443289889,44807283.51535311,-52680275.01148387,-12625037.719756372,<function <lambda> at 0x7eed3efab850>,0.44991278108550536,3,209892.84230499718,6482758.522539936,10573370.755619595,19.126075896696292,788364.5530430339,16,11.83590253886666,-7.172708007864231,2273180.0291745327,1329198.7458408803,4862572.410798714,4295231.64853328,57381.6750650977,472969.3719801613,7660.323504857593,2,8.965750837539922,149.09567867143392,930.0067198331661,292.33331128338244,582.8693611920428,371.17412068911307,181.0628991159644,172.45183987646539,250.54442427132017,89.9855563496207,643.1786168698958,347.39736175033886,171.83455691691617,86.67856115083072,108.56314470280937,384.3390279585277,614.4212982230295,362.14878348023683,613.7064818495768,197.76762761751843,651.4003587009167,964.6855564468417,927.7710984068192,284.9682775773116,999.1495667786588
297518238.54575634,180560815.01370108,<function <lambda> at 0x7eed9a40f270>,48268178.24208422,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,103274405.09299591,8074764.431237314,2588752.288049574,4601953.175182531,36728511.942200646,6363446.187709872,24127568.512652844,<function <lambda> at 0x7eed3efab490>,337856325.7101518,<function <lambda> at 0x7eed3efab530>,10229920.97947676,12384882.200017728,<function <lambda> at 0x7eed3efab5d0>,101903228.01295486,<function <lambda> at 0x7eed3efab670>,93794154.17585285,60347629.88150173,<function <lambda> at 0x7eed3efab710>,126625.89116568914,10280.795786823275,4752.596805282974,4.210121829220471,77.68280348970046,2185.3032075992005,2674.3669349231977,3791.7097308718494,0.97727778703033,1.3757997742858246,2.8820679831737,10.006648956046966,231406527.52062565,151120133.71744964,470997.69556308613,4372.502454054804,1966,62352.105700083615,<function <lambda> at 0x7eed3efab7b0>,9,41105815.201071054,46959979.02698079,7174218.015423019,4988403.225740993,51022239.08001233,-25493747.127664104,4631984.785353683,<function <lambda> at 0x7eed3efab850>,0.8583733797610624,9,491875.95946082374,8678556.807820503,7223317.714333729,18.120606773583017,347281.7802942549,11,23.5232370967795,-4.849180206145264,1830277.8345925093,1038838.9081684141,187780.34870094774,383636.85964102944,87783.92255868924,392008.2348458079,6649.303722406659,3,15.98619825242542,957.8193238132591,707.1375179356864,330.31100539684655,51.66217582898969,75.3548962288918,544.2367576104175,601.3083638147041,333.8420643433858,286.54739855381706,882.2124118173135,931.3583672064592,358.14686640169316,862.2516283024872,791.7328929996529,738.3916369360575,28.005319472458435,752.3109706734559,69.50779651519323,819.346148721771,534.9047841897949,875.5566543496063,628.9883872243522,377.9881162099616,748.8391884618511
309093131.7527976,242498388.27465272,<function <lambda> at 0x7eed9a40f270>,66692488.948069766,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,64635666.38883069,9397215.9539152,2984375.8816315783,4177273.569367907,34779613.84038458,5516238.13898974,21551679.905723937,<function <lambda> at 0x7eed3efab490>,273278009.76434726,<function <lambda> at 0x7eed3efab530>,16572064.273055732,13659185.438496968,<function <lambda> at 0x7eed3efab5d0>,117754226.74589531,<function <lambda> at 0x7eed3efab670>,76954727.63680044,78620417.2663366,<function <lambda> at 0x7eed3efab710>,359327.20298083825,26574.9207839718,28037.308114352803,1.1589631547126724,60.519931760905884,1573.8778280720803,2259.804096056768,2518.770691859867,1.12375915240888,2.1879869438840496,7.548088623596112,13.689701041826913,281269796.29758835,371897909.45104605,126139.55163437981,2460.67148759506,1318,27978.532972642035,<function <lambda> at 0x7eed3efab7b0>,8,65935658.00242757,47628810.46566329,3249115.494732009,1764832.4845030091,53712610.11244634,-73731180.99476251,-26046470.098081637,<function <lambda> at 0x7eed3efab850>,0.956835667543063,1,19610.532474253596,3381374.0069292695,13816751.594893234,17.120496099299505,1331116.2840931783,5,3.940459420890252,-6.92396385662068,1694692.6928068267,1278529.7524916015,1425665.8759035433,531942.0270703867,92893.46276911185,305029.8967624014,4380.838619437007,6,20.814608140182255,404.3124312197588,329.7121754142036,681.5145354423379,336.9268749640384,958.3485836309422,950.5503719437563,712.1879819794923,471.25071662352815,972.2598017417107,402.15047619492873,146.09069977308607,192.93443629279528,390.51569768439396,170.7545509961964,774.2155581663587,931.7885430511741,375.1763983131025,508.57792186871507,911.0851315740485,459.34637132734133,875.9339254453248,789.8479084853475,815.6217710403866,614.3816397567537
271016407.34341985,103955256.8742108,<function <lambda> at 0x7eed9a40f270>,26218770.957198787,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,99748586.57071348,18445037.277816795,2677944.3592982907,3359381.924347203,28539761.752022896,7703325.783096455,12136544.161539156,<function <lambda> at 0x7eed3efab490>,290374725.2650911,<function <lambda> at 0x7eed3efab530>,11101640.875024633,17983657.184368283,<function <lambda> at 0x7eed3efab5d0>,81186385.79168832,<function <lambda> at 0x7eed3efab670>,64123621.31850018,26113586.052376207,<function <lambda> at 0x7eed3efab710>,129642.16902994683,27152.335882830204,20696.697667520337,4.248183720084026,63.10075136018386,1605.7820877414292,1052.8192272695796,2526.376649841134,1.4555499180908562,1.0248167529786039,9.482555412512763,18.33500916221999,265969803.47895065,180684248.45379448,526271.3224377502,1499.7275689822757,1535,39132.6098328506,<function <lambda> at 0x7eed3efab7b0>,5,13491950.925599871,21605797.958502773,1590406.8845052659,3506087.5363065195,33403812.289683178,-36783924.56315626,-18522650.59820914,<function <lambda> at 0x7eed3efab850>,0.4990361729040813,2,671368.0088967957,5675516.69288483,10293096.364535652,18.98150115668831,-1710913.1639545942,9,6.088668412053495,8.377784248276296,1058735.7856396,1133980.0040158927,977112.933191745,2475857.9612333314,53351.71659751987,232930.5555225754,2269.538195430674,4,23.482574788552043,875.329082637908,390.7503477090932,349.44764078362834,753.1997019142293,435.0119274374752,625.3976298804128,317.0737693630582,26.770585703127846,558.5161531608251,66.62208736746145,632.4008951351965,203.88647546052385,524.0724465067044,36.707982804628394,607.0286543845467,522.9873081917096,486.0034482382267,82.45807798395388,813.0869641138196,907.630953334707,176.0670360376576,171.63501741537303,179.2098495610257,423.2591427658292
110167650.69763808,205722618.95475006,<function <lambda> at 0x7eed9a40f270>,97951584.61329332,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,48523525.83290428,5195028.852661041,8016260.262100779,10273593.244067278,25191431.20716919,24262302.231783476,15818460.511086266,<function <lambda> at 0x7eed3efab490>,339374247.88476825,<function <lambda> at 0x7eed3efab530>,13240772.623920742,19711090.15375144,<function <lambda> at 0x7eed3efab5d0>,127399137.81527625,<function <lambda> at 0x7eed3efab670>,71261409.2718847,20499196.533631522,<function <lambda> at 0x7eed3efab710>,250187.57138660015,9916.339623823967,27330.127193982655,2.9313343930563827,69.8264804631218,2731.0859373672756,1488.5322608103047,1270.4634220498924,0.9974709012323457,1.3434252350518328,6.996925207963848,13.53957476618303,474272207.0279451,384247124.7960129,199098.19321083406,3808.4084729717456,1741,47610.445790417616,<function <lambda> at 0x7eed3efab7b0>,2,26809527.54080164,11098259.310233932,7215537.811479727,1295070.4137933734,41074691.12312924,-38763019.73521233,-5555683.703319073,<function <lambda> at 0x7eed3efab850>,0.931535049155262,2,523158.14981764165,5054828.851603684,11999208.303806636,16.515495495913797,762804.1579966638,3,1.7090072466758386,-7.173689091625186,2263989.47444123,1505613.1066785883,55772.9365591525,3046113.3138467735,75626.54489308594,184527.48182092633,7383.9146749837055,2,20.274979988296927,189.35622768066506,740.8093647327441,212.62318961931302,294.34816651537807,623.2575096731313,816.9684504748762,539.5065739842954,91.93793592083766,373.26173202926884,516.0508223417928,592.9542729274033,187.05683602638035,914.8159757649807,185.57460274504777,22.686842182447542,43.22315141777899,407.0849728153849,735.9472017232224,305.1091902120822,167.8789010828463,264.9071934978201,211.95909025797354,82.20158948193368,618.1522902595573
143156570.7973218,71336866.248442,<function <lambda> at 0x7eed9a40f270>,98896859.55836824,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,87736812.22257811,6282627.962817021,4151127.332500571,11184184.444329714,44533345.98287301,15990590.71790034,25243419.258678738,<function <lambda> at 0x7eed3efab490>,218791141.79873645,<function <lambda> at 0x7eed3efab530>,20165819.480162546,11113763.128607254,<function <lambda> at 0x7eed3efab5d0>,127292148.1876115,<function <lambda> at 0x7eed3efab670>,51878554.51994537,46014967.55795686,<function <lambda> at 0x7eed3efab710>,421525.8180773787,23435.652144266933,10637.410185726807,4.30099659090601,61.058385151200824,3382.719296646118,2024.93820791809,4141.314439095312,2.8038177823098938,0.5798450651275024,1.3794931327072635,14.47583627489876,225209624.42617965,245908245.7312547,537199.0158541654,2321.4442764503497,1436,62155.43094926058,<function <lambda> at 0x7eed3efab7b0>,5,84812122.45809482,28327983.198487934,6151669.5337098865,3111028.3948961375,118771493.06497458,-74254748.08019854,26216955.234521724,<function <lambda> at 0x7eed3efab850>,0.5833329099885175,8,898638.9283011033,1104804.095527866,6791312.097360279,15.163963737340383,136110.92153887078,8,11.41444599115297,12.628469991056484,977023.7286157678,1441279.573652078,1211628.6512316072,1374541.6874112037,44491.0239604717,474072.8980180221,8691.086520471164,0,11.240175534779315,547.8708106372197,601.4711008812073,374.3361536967396,763.3080771801299,666.3053231282922,653.5607255451929,690.920570071195,685.9292207082196,888.7160946127464,345.9724878070259,120.73835270898647,489.0173803465943,973.3791957751172,765.0431899704897,931.022279070994,342.4999930081374,650.5747911093462,546.5017138978831,586.6430124456344,9.666266690182335,76.3933167953057,532.0346868333901,328.35778513301926,341.61606246733476
112571674.2746937,62920430.29215193,<function <lambda> at 0x7eed9a40f270>,75852937.12157962,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,93910731.9061903,8118293.82719041,1520584.0890705674,2410619.8827333464,30763271.405448724,24316443.2230644,20192983.310904365,<function <lambda> at 0x7eed3efab490>,374527020.52211297,<function <lambda> at 0x7eed3efab530>,34077570.38739438,17412783.831594545,<function <lambda> at 0x7eed3efab5d0>,102129604.7654139,<function <lambda> at 0x7eed3efab670>,56393340.061120875,25557528.983082034,<function <lambda> at 0x7eed3efab710>,273388.8931022538,12162.988723178074,19286.59028064152,2.4408576785345657,83.99226238983354,1322.4616206784071,2637.6175758217214,1649.907828954021,0.8133034950047525,1.3981570282697517,11.969021036230725,12.781217706720643,226134205.8048361,278409644.96313286,276264.6206502587,4018.5250113272605,1367,22360.02951184315,<function <lambda> at 0x7eed3efab7b0>,6,79009152.07045022,10067415.320714932,4640675.720124115,4568157.439045517,58369506.36395574,-24645655.705652,-7364880.8570582755,<function <lambda> at 0x7eed3efab850>,0.5383841868964332,3,164392.68432841415,6011309.288266661,14480154.450648632,15.709116059663682,-483356.5440802262,6,7.667989589551703,-9.384672420388265,1882104.4899619205,1114960.7944363765,3393879.9176021446,3583988.5834968532,74862.1335007164,305425.3175980959,7172.690431613427,6,16.23794164748954,23.961385124269817,671.6429214549452,272.08415757797763,745.4670382070553,546.5137087012035,839.3708635378904,421.3398166110484,428.96998071750727,453.13633147849964,672.225380547175,325.9790437688122,797.9313675113156,262.1639104087994,405.12607333686003,686.2332800964476,76.8494618612342,356.1391620149682,953.5735374122974,914.8151491912278,73.31645212076543,778.4683399151851,176.55419224284051,424.3767670138782,28.864839458030755
354564164.5055121,182838657.892037,<function <lambda> at 0x7eed9a40f270>,62887709.30752963,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,36218824.41869123,5397983.058107296,9721923.671267303,14170759.201167967,29167275.105189238,13649957.56660264,8115051.49794408,<function <lambda> at 0x7eed3efab490>,259908660.17384198,<function <lambda> at 0x7eed3efab530>,27161459.301079024,16467916.919820765,<function <lambda> at 0x7eed3efab5d0>,147601382.32792136,<function <lambda> at 0x7eed3efab670>,88277337.52579305,64903060.98057388,<function <lambda> at 0x7eed3efab710>,498872.94156118017,25066.00780882324,20962.499207315945,2.2056821842236576,76.20313755846166,4758.274356100663,2346.6067077320363,1049.4378293626492,1.8644924815014852,1.6552261612742674,1.1471851435831488,5.767482596682139,247637355.17829865,249170346.68147817,461341.7872372433,2793.557453737559,427,41413.816343034996,<function <lambda> at 0x7eed3efab7b0>,1,41557842.23114322,47029433.833067775,4272503.042710574,1940815.2534279737,40377098.13051444,-45891667.87059082,9844447.271990046,<function <lambda> at 0x7eed3efab850>,0.4544827329553567,0,804109.2460611317,6953718.917315574,12665996.772058096,17.03098410975989,-638900.0710638766,4,21.877742413367702,-2.518726360123237,1133113.407600627,1389915.739633443,1155444.6106728427,2974580.104594358,21275.350968977524,293745.5385661373,1160.9063563133625,5,21.551183841186806,764.2204838423086,389.16461651348,88.3127212185778,245.8271326332163,205.2575297362701,944.4878798452436,854.0155304554593,864.7902219998954,315.2386284010211,951.0329247486061,562.9815045152658,568.970033761241,212.85077095991377,872.520516846182,34.19544992118884,392.9444393733599,963.7676499423089,183.13537157176984,320.66472622284994,223.3714378273689,69.81630148556195,634.9950702209236,542.6592821365676,395.08852235663284
